V1,spp_code,common,scientific_name,genus_name,spp_name,state,tot_ba,state_abrv
3536,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Idaho,0,ID
3537,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Vermont,0,VT
3538,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Minnesota,0,MN
3539,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Oregon,0,OR
3540,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,New Hampshire,0,NH
3541,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Iowa,0,IA
3542,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Massachusetts,0,MA
3543,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Nebraska,0,NE
3544,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,New York,3.593857765,NY
3545,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Pennsylvania,98.06953298,PA
3546,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Connecticut,0,CT
3547,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Rhode Island,0,RI
3548,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,New Jersey,3.593640503,NJ
3549,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Indiana,0.587434773,IN
3550,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Nevada,0,NV
3551,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Utah,0,UT
3552,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,California,0,CA
3553,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Ohio,15.80065334,OH
3554,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Illinois,0,DC
3555,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,District of Columbia,63.42101483,DC
3556,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Delaware,0.554338645,DE
3557,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,West Virginia,1239.576195,WV
3558,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Maryland,6293.114465,MD
3559,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Colorado,0,CO
3560,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Kentucky,1059.64194,KY
3561,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Kansas,20.90634295,KS
3562,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Virginia,3946.624275,VA
3563,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Missouri,7977.947265,MO
3564,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Arizona,0,AZ
3565,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Oklahoma,8795.364295,OK
3566,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,North Carolina,5276.521351,NC
3567,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Tennessee,10790.73293,TN
3568,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Texas,15855.07753,TX
3569,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,New Mexico,0,NM
3570,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Alabama,50444.17882,AL
3571,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Mississippi,17310.80538,MS
3572,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Georgia,21939.37413,GA
3573,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,South Carolina,8005.449294,SC
3574,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Arkansas,17379.41998,AR
3575,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Louisiana,4847.570166,LA
3576,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Florida,14193.38693,FL
3577,s345,"mimosa, silktree",Albizia julibrissin,Albizia,julibrissin,Michigan,0,MI
3578,s350,alder spp.,Alnus spp.,Alnus,spp.,Washington,7708750.109,WA
3579,s350,alder spp.,Alnus spp.,Alnus,spp.,Montana,15453.39345,MT
3580,s350,alder spp.,Alnus spp.,Alnus,spp.,Maine,0,ME
3581,s350,alder spp.,Alnus spp.,Alnus,spp.,North Dakota,0,ND
3582,s350,alder spp.,Alnus spp.,Alnus,spp.,South Dakota,0,SD
3583,s350,alder spp.,Alnus spp.,Alnus,spp.,Wyoming,88.77637489,WY
3584,s350,alder spp.,Alnus spp.,Alnus,spp.,Wisconsin,51.09107578,WI
3585,s350,alder spp.,Alnus spp.,Alnus,spp.,Idaho,80502.36048,ID
3586,s350,alder spp.,Alnus spp.,Alnus,spp.,Vermont,81.13142394,VT
3587,s350,alder spp.,Alnus spp.,Alnus,spp.,Minnesota,0.142374732,MN
3588,s350,alder spp.,Alnus spp.,Alnus,spp.,Oregon,6363323.452,OR
3589,s350,alder spp.,Alnus spp.,Alnus,spp.,New Hampshire,8.338290736,NH
3590,s350,alder spp.,Alnus spp.,Alnus,spp.,Iowa,0,IA
3591,s350,alder spp.,Alnus spp.,Alnus,spp.,Massachusetts,274.7340918,MA
3592,s350,alder spp.,Alnus spp.,Alnus,spp.,Nebraska,0,NE
3593,s350,alder spp.,Alnus spp.,Alnus,spp.,New York,8989.860215,NY
3594,s350,alder spp.,Alnus spp.,Alnus,spp.,Pennsylvania,8218.70888,PA
3595,s350,alder spp.,Alnus spp.,Alnus,spp.,Connecticut,80.43987477,CT
3596,s350,alder spp.,Alnus spp.,Alnus,spp.,Rhode Island,1.236732483,RI
3597,s350,alder spp.,Alnus spp.,Alnus,spp.,New Jersey,1203.575843,NJ
3598,s350,alder spp.,Alnus spp.,Alnus,spp.,Indiana,2074.854735,IN
3599,s350,alder spp.,Alnus spp.,Alnus,spp.,Nevada,0,NV
3600,s350,alder spp.,Alnus spp.,Alnus,spp.,Utah,3.653140575,UT
3601,s350,alder spp.,Alnus spp.,Alnus,spp.,California,1062860.811,CA
3602,s350,alder spp.,Alnus spp.,Alnus,spp.,Ohio,9257.147915,OH
3603,s350,alder spp.,Alnus spp.,Alnus,spp.,Illinois,494.3127994,DC
3604,s350,alder spp.,Alnus spp.,Alnus,spp.,District of Columbia,0,DC
3605,s350,alder spp.,Alnus spp.,Alnus,spp.,Delaware,0,DE
3606,s350,alder spp.,Alnus spp.,Alnus,spp.,West Virginia,2237.48292,WV
3607,s350,alder spp.,Alnus spp.,Alnus,spp.,Maryland,412.5836511,MD
3608,s350,alder spp.,Alnus spp.,Alnus,spp.,Colorado,10.58125195,CO
3609,s350,alder spp.,Alnus spp.,Alnus,spp.,Kentucky,756.1989231,KY
3610,s350,alder spp.,Alnus spp.,Alnus,spp.,Kansas,0,KS
3611,s350,alder spp.,Alnus spp.,Alnus,spp.,Virginia,100.4128513,VA
3612,s350,alder spp.,Alnus spp.,Alnus,spp.,Missouri,1.075763702,MO
3613,s350,alder spp.,Alnus spp.,Alnus,spp.,Arizona,5.36781989,AZ
3614,s350,alder spp.,Alnus spp.,Alnus,spp.,Oklahoma,0,OK
3615,s350,alder spp.,Alnus spp.,Alnus,spp.,North Carolina,41.63587977,NC
3616,s350,alder spp.,Alnus spp.,Alnus,spp.,Tennessee,0.170830287,TN
3617,s350,alder spp.,Alnus spp.,Alnus,spp.,Texas,0,TX
3618,s350,alder spp.,Alnus spp.,Alnus,spp.,New Mexico,0.628549516,NM
3619,s350,alder spp.,Alnus spp.,Alnus,spp.,Alabama,0,AL
3620,s350,alder spp.,Alnus spp.,Alnus,spp.,Mississippi,0,MS
3621,s350,alder spp.,Alnus spp.,Alnus,spp.,Georgia,0,GA
3622,s350,alder spp.,Alnus spp.,Alnus,spp.,South Carolina,0,SC
3623,s350,alder spp.,Alnus spp.,Alnus,spp.,Arkansas,0,AR
3624,s350,alder spp.,Alnus spp.,Alnus,spp.,Louisiana,0,LA
3625,s350,alder spp.,Alnus spp.,Alnus,spp.,Florida,0,FL
3626,s350,alder spp.,Alnus spp.,Alnus,spp.,Michigan,1138.114647,MI
3627,s351,red alder,Alnus rubra,Alnus,rubra,Washington,7708750.109,WA
3628,s351,red alder,Alnus rubra,Alnus,rubra,Montana,15453.39345,MT
3629,s351,red alder,Alnus rubra,Alnus,rubra,Maine,0,ME
3630,s351,red alder,Alnus rubra,Alnus,rubra,North Dakota,0,ND
3631,s351,red alder,Alnus rubra,Alnus,rubra,South Dakota,0,SD
3632,s351,red alder,Alnus rubra,Alnus,rubra,Wyoming,88.77637489,WY
3633,s351,red alder,Alnus rubra,Alnus,rubra,Wisconsin,0,WI
3634,s351,red alder,Alnus rubra,Alnus,rubra,Idaho,80502.36048,ID
3635,s351,red alder,Alnus rubra,Alnus,rubra,Vermont,0,VT
3636,s351,red alder,Alnus rubra,Alnus,rubra,Minnesota,0,MN
3637,s351,red alder,Alnus rubra,Alnus,rubra,Oregon,6363323.452,OR
3638,s351,red alder,Alnus rubra,Alnus,rubra,New Hampshire,0,NH
3639,s351,red alder,Alnus rubra,Alnus,rubra,Iowa,0,IA
3640,s351,red alder,Alnus rubra,Alnus,rubra,Massachusetts,0,MA
3641,s351,red alder,Alnus rubra,Alnus,rubra,Nebraska,0,NE
3642,s351,red alder,Alnus rubra,Alnus,rubra,New York,0,NY
3643,s351,red alder,Alnus rubra,Alnus,rubra,Pennsylvania,0,PA
3644,s351,red alder,Alnus rubra,Alnus,rubra,Connecticut,0,CT
3645,s351,red alder,Alnus rubra,Alnus,rubra,Rhode Island,0,RI
3646,s351,red alder,Alnus rubra,Alnus,rubra,New Jersey,0,NJ
3647,s351,red alder,Alnus rubra,Alnus,rubra,Indiana,0,IN
3648,s351,red alder,Alnus rubra,Alnus,rubra,Nevada,0,NV
3649,s351,red alder,Alnus rubra,Alnus,rubra,Utah,3.653140575,UT
3650,s351,red alder,Alnus rubra,Alnus,rubra,California,1062860.811,CA
3651,s351,red alder,Alnus rubra,Alnus,rubra,Ohio,0,OH
3652,s351,red alder,Alnus rubra,Alnus,rubra,Illinois,0,DC
3653,s351,red alder,Alnus rubra,Alnus,rubra,District of Columbia,0,DC
3654,s351,red alder,Alnus rubra,Alnus,rubra,Delaware,0,DE
3655,s351,red alder,Alnus rubra,Alnus,rubra,West Virginia,0,WV
3656,s351,red alder,Alnus rubra,Alnus,rubra,Maryland,0,MD
3657,s351,red alder,Alnus rubra,Alnus,rubra,Colorado,10.58125195,CO
3658,s351,red alder,Alnus rubra,Alnus,rubra,Kentucky,0,KY
3659,s351,red alder,Alnus rubra,Alnus,rubra,Kansas,0,KS
3660,s351,red alder,Alnus rubra,Alnus,rubra,Virginia,0,VA
3661,s351,red alder,Alnus rubra,Alnus,rubra,Missouri,0,MO
3662,s351,red alder,Alnus rubra,Alnus,rubra,Arizona,5.36781989,AZ
3663,s351,red alder,Alnus rubra,Alnus,rubra,Oklahoma,0,OK
3664,s351,red alder,Alnus rubra,Alnus,rubra,North Carolina,0,NC
3665,s351,red alder,Alnus rubra,Alnus,rubra,Tennessee,0,TN
3666,s351,red alder,Alnus rubra,Alnus,rubra,Texas,0,TX
3667,s351,red alder,Alnus rubra,Alnus,rubra,New Mexico,0.628549516,NM
3668,s351,red alder,Alnus rubra,Alnus,rubra,Alabama,0,AL
3669,s351,red alder,Alnus rubra,Alnus,rubra,Mississippi,0,MS
3670,s351,red alder,Alnus rubra,Alnus,rubra,Georgia,0,GA
3671,s351,red alder,Alnus rubra,Alnus,rubra,South Carolina,0,SC
3672,s351,red alder,Alnus rubra,Alnus,rubra,Arkansas,0,AR
3673,s351,red alder,Alnus rubra,Alnus,rubra,Louisiana,0,LA
3674,s351,red alder,Alnus rubra,Alnus,rubra,Florida,0,FL
3675,s351,red alder,Alnus rubra,Alnus,rubra,Michigan,0,MI
3676,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Washington,0,WA
3677,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Montana,0,MT
3678,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Maine,0,ME
3679,s355,European alder,Alnus glutinosa,Alnus,glutinosa,North Dakota,0,ND
3680,s355,European alder,Alnus glutinosa,Alnus,glutinosa,South Dakota,0,SD
3681,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Wyoming,0,WY
3682,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Wisconsin,51.09107578,WI
3683,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Idaho,0,ID
3684,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Vermont,81.13142394,VT
3685,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Minnesota,0.142374732,MN
3686,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Oregon,0,OR
3687,s355,European alder,Alnus glutinosa,Alnus,glutinosa,New Hampshire,8.338290736,NH
3688,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Iowa,0,IA
3689,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Massachusetts,274.7340918,MA
3690,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Nebraska,0,NE
3691,s355,European alder,Alnus glutinosa,Alnus,glutinosa,New York,8989.860215,NY
3692,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Pennsylvania,8218.70888,PA
3693,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Connecticut,80.43987477,CT
3694,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Rhode Island,1.236732483,RI
3695,s355,European alder,Alnus glutinosa,Alnus,glutinosa,New Jersey,1203.575843,NJ
3696,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Indiana,2074.854735,IN
3697,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Nevada,0,NV
3698,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Utah,0,UT
3699,s355,European alder,Alnus glutinosa,Alnus,glutinosa,California,0,CA
3700,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Ohio,9257.147915,OH
3701,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Illinois,494.3127994,DC
3702,s355,European alder,Alnus glutinosa,Alnus,glutinosa,District of Columbia,0,DC
3703,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Delaware,0,DE
3704,s355,European alder,Alnus glutinosa,Alnus,glutinosa,West Virginia,2237.48292,WV
3705,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Maryland,412.5836511,MD
3706,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Colorado,0,CO
3707,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Kentucky,756.1989231,KY
3708,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Kansas,0,KS
3709,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Virginia,100.4128513,VA
3710,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Missouri,1.075763702,MO
3711,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Arizona,0,AZ
3712,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Oklahoma,0,OK
3713,s355,European alder,Alnus glutinosa,Alnus,glutinosa,North Carolina,41.63587977,NC
3714,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Tennessee,0.170830287,TN
3715,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Texas,0,TX
3716,s355,European alder,Alnus glutinosa,Alnus,glutinosa,New Mexico,0,NM
3717,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Alabama,0,AL
3718,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Mississippi,0,MS
3719,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Georgia,0,GA
3720,s355,European alder,Alnus glutinosa,Alnus,glutinosa,South Carolina,0,SC
3721,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Arkansas,0,AR
3722,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Louisiana,0,LA
3723,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Florida,0,FL
3724,s355,European alder,Alnus glutinosa,Alnus,glutinosa,Michigan,1138.114647,MI
3725,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Washington,0,WA
3726,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Montana,0,MT
3727,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Maine,4558.200161,ME
3728,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,North Dakota,0.104278322,ND
3729,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,South Dakota,0,SD
3730,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Wyoming,0,WY
3731,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Wisconsin,5364.797554,WI
3732,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Idaho,0,ID
3733,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Vermont,1520.366862,VT
3734,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Minnesota,1404.096739,MN
3735,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Oregon,0,OR
3736,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,New Hampshire,1154.388764,NH
3737,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Iowa,0.145664949,IA
3738,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Massachusetts,41.4200043,MA
3739,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Nebraska,0,NE
3740,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,New York,1096.910281,NY
3741,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Pennsylvania,2316.609681,PA
3742,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Connecticut,2.354392978,CT
3743,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Rhode Island,0,RI
3744,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,New Jersey,589.768769,NJ
3745,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Indiana,34.32090954,IN
3746,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Nevada,0,NV
3747,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Utah,0,UT
3748,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,California,0,CA
3749,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Ohio,397.8192181,OH
3750,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Illinois,338.6029325,DC
3751,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,District of Columbia,0,DC
3752,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Delaware,851.5669423,DE
3753,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,West Virginia,8937.536231,WV
3754,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Maryland,1204.757419,MD
3755,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Colorado,0,CO
3756,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Kentucky,241.4321916,KY
3757,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Kansas,4.913256213,KS
3758,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Virginia,4241.410729,VA
3759,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Missouri,25410.3866,MO
3760,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Arizona,0,AZ
3761,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Oklahoma,942.3874272,OK
3762,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,North Carolina,1458.231424,NC
3763,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Tennessee,185.7572847,TN
3764,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Texas,0,TX
3765,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,New Mexico,0,NM
3766,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Alabama,0,AL
3767,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Mississippi,0,MS
3768,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Georgia,28.78513343,GA
3769,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,South Carolina,2.051713677,SC
3770,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Arkansas,3566.243037,AR
3771,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Louisiana,0,LA
3772,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Florida,0,FL
3773,s356,serviceberry spp.,Amelanchier spp.,Amelanchier,spp.,Michigan,23936.83026,MI
3774,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Washington,0,WA
3775,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Montana,0,MT
3776,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Maine,4558.200161,ME
3777,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,North Dakota,0.104278322,ND
3778,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,South Dakota,0,SD
3779,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Wyoming,0,WY
3780,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Wisconsin,4534.53541,WI
3781,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Idaho,0,ID
3782,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Vermont,1520.366862,VT
3783,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Minnesota,1393.684041,MN
3784,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Oregon,0,OR
3785,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,New Hampshire,1154.388764,NH
3786,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Iowa,0.145664949,IA
3787,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Massachusetts,41.4200043,MA
3788,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Nebraska,0,NE
3789,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,New York,1096.910281,NY
3790,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Pennsylvania,2316.609681,PA
3791,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Connecticut,2.354392978,CT
3792,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Rhode Island,0,RI
3793,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,New Jersey,589.768769,NJ
3794,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Indiana,34.32090954,IN
3795,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Nevada,0,NV
3796,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Utah,0,UT
3797,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,California,0,CA
3798,s357,common serviceberry,Amelanchier arborea,Amelanchier,arborea,Ohio,397.8192181,OH
